undiff	Monocyte	Neutrophil	Baso	Erythroid	Meg	Mast	Lymphoid	Eos	Neu_Mon	Ccr7_DC	pDC
42	6	0	0	0	0	0	0	0	0	0	0	0
4200	2	0	0	0	0	0	0	0	0	0	0	0
3341	2	0	0	0	0	0	0	0	0	0	0	0
1034	2	0	0	0	0	0	0	0	0	0	0	0
1952	2	3	0	0	0	0	0	0	0	0	0	0
4522	3	0	0	0	0	0	0	0	0	0	0	0
4651	3	0	3	0	0	0	0	0	0	0	0	0
999	3	0	0	0	0	0	0	0	0	0	0	0
5459	2	0	0	0	0	0	0	0	0	0	0	0
3570	7	4	2	0	0	0	0	0	0	0	0	0
1338	2	0	0	0	0	0	0	0	0	0	0	0
1205	9	0	0	0	0	0	0	0	0	0	0	0
5240	2	0	0	0	0	0	0	0	0	0	0	0
3417	2	8	0	0	0	0	0	0	0	0	0	0
5595	2	0	0	0	0	0	0	0	0	0	0	0
3095	5	2	0	0	0	0	0	0	0	0	0	0
3708	6	1	0	0	0	0	0	0	0	0	0	0
4846	21	0	0	0	0	0	0	0	0	0	0	0
187	4	0	0	0	0	0	0	0	0	0	0	0
3231	2	0	4	0	0	0	0	0	0	0	0	0
4192	2	14	0	0	0	0	0	0	0	0	0	0
2316	1	0	0	0	0	1	0	0	0	0	0	0
4663	4	0	0	0	0	0	0	0	0	0	0	0
4371	21	0	0	0	0	0	0	0	0	0	0	0
3719	1	4	0	0	0	0	0	0	0	0	0	0
719	6	0	0	0	0	0	0	0	0	0	0	0
4073	2	0	0	0	0	0	0	0	0	0	0	0
2721	4	0	0	0	0	0	0	0	0	0	0	0
3855	3	0	0	0	0	0	0	0	0	0	0	0
4123	5	0	17	0	0	0	0	0	0	0	0	0
2346	2	0	0	0	0	0	0	0	0	0	0	0
3191	0	0	0	3	0	0	0	0	0	0	0	0
830	7	9	0	0	0	0	0	0	0	0	0	0
2779	3	0	0	0	0	0	0	0	0	0	0	0
4749	2	0	0	0	0	0	0	0	0	0	0	0
5434	2	0	0	0	0	0	0	0	0	0	0	0
5722	2	0	0	0	0	0	0	0	0	0	0	0
5012	8	0	16	12	0	0	0	0	0	0	0	0
3853	1	0	2	0	0	0	0	0	0	0	0	0
4644	8	0	1	0	0	0	0	0	0	0	0	0
1520	3	0	2	1	0	0	0	0	0	0	0	0
5500	6	0	0	0	0	0	0	0	0	0	0	0
5105	2	0	0	0	0	0	0	0	0	0	0	0
5134	2	0	0	0	0	0	0	0	0	0	0	0
1300	3	4	0	0	0	0	0	0	0	0	0	0
5471	3	0	0	0	0	0	0	0	0	0	0	0
5015	2	1	0	0	0	0	0	0	0	0	0	0
4822	2	0	0	0	0	0	0	0	0	0	0	0
5341	3	0	0	0	0	0	0	0	0	0	0	0
1823	7	0	1	0	0	0	0	0	0	0	0	0
2234	1	0	0	0	0	0	0	1	0	0	0	0
2905	16	3	17	0	0	0	0	0	0	0	0	0
383	13	0	0	0	0	0	0	0	0	0	0	0
2376	4	0	3	0	0	0	0	0	0	0	0	0
5640	2	0	0	0	0	0	0	0	0	0	0	0
1308	2	0	0	0	0	0	0	0	0	0	0	0
1182	4	3	0	0	0	0	0	0	0	0	0	0
1447	1	0	0	0	0	0	0	1	0	0	0	0
950	2	4	0	0	0	0	0	0	0	0	0	0
5206	5	18	0	0	0	0	0	0	0	0	0	0
5427	2	0	0	0	0	0	0	1	0	0	0	0
679	1	1	0	0	0	0	0	0	0	0	0	0
1256	2	0	0	0	0	0	0	0	0	0	0	0
2488	5	0	0	0	0	0	0	0	0	0	0	0
5352	0	0	0	0	0	0	0	0	0	0	2	0
397	2	0	0	0	0	0	0	0	0	0	0	0
3263	5	0	0	0	0	0	0	0	0	0	0	0
5752	2	14	1	0	0	0	0	0	0	0	0	0
2500	1	2	0	0	0	0	0	0	0	0	0	0
4872	6	12	0	0	0	0	0	0	0	0	0	0
2543	2	0	0	0	0	0	0	0	0	0	0	0
4947	3	0	0	0	0	0	0	1	0	0	0	0
4442	6	1	0	0	0	0	0	0	0	0	0	0
4646	9	3	5	0	0	0	0	0	0	0	0	0
4690	2	0	0	0	0	0	0	0	0	0	0	0
802	5	27	0	0	0	0	0	0	0	0	0	0
5612	2	0	0	0	0	0	0	0	0	0	0	0
4673	3	0	0	0	0	0	0	0	0	0	0	0
3450	2	0	0	0	0	0	0	0	0	0	0	0
1631	16	0	0	5	0	0	9	0	0	0	0	0
3561	2	0	0	0	0	0	0	0	0	0	0	0
457	2	0	0	0	0	0	0	0	0	0	0	0
4014	1	1	0	0	0	0	0	0	0	0	0	0
5366	2	0	0	0	0	0	0	0	0	0	0	0
3248	2	0	0	0	0	0	0	0	0	0	0	0
4044	3	1	0	0	0	0	0	0	0	0	0	0
1438	4	2	3	0	0	0	0	0	0	0	0	0
3900	3	7	0	0	0	0	0	0	0	0	0	0
360	1	1	0	0	0	0	0	0	0	0	0	0
3721	2	0	0	0	0	0	0	0	0	0	0	0
3319	7	0	5	0	0	0	0	0	0	0	0	0
156	2	0	0	0	0	0	0	0	0	0	0	0
5259	3	0	0	0	0	0	0	0	0	0	0	0
4331	1	1	0	0	0	0	0	0	0	0	0	0
1315	2	0	0	0	0	0	0	0	0	0	0	0
3299	1	0	0	0	0	0	0	2	0	0	0	0
1232	2	0	2	0	0	0	0	0	0	0	0	0
791	2	0	0	0	0	0	0	0	0	0	0	0
4668	3	0	0	0	0	0	0	0	0	0	0	0
4131	2	0	0	0	0	0	0	0	0	0	0	0
1858	2	0	0	0	0	0	0	0	0	0	0	0
4486	2	0	0	0	0	0	0	0	0	0	0	0
2809	3	0	0	0	0	0	0	0	0	0	0	0
2269	1	0	1	0	0	0	0	0	0	0	0	0
3562	3	0	1	0	0	0	0	0	0	0	0	0
4353	2	0	0	0	0	0	0	0	0	0	0	0
243	2	0	0	0	0	0	0	0	0	0	0	0
2362	14	0	4	0	0	0	0	0	0	0	0	0
1314	1	0	1	0	0	0	0	0	0	0	0	0
1688	2	0	0	0	0	0	0	0	0	0	0	0
3928	11	0	0	0	0	0	0	0	0	0	0	0
957	2	0	0	0	0	0	0	0	0	0	0	0
4803	2	0	0	0	0	0	0	0	0	0	0	0
847	2	1	0	0	0	0	0	0	0	0	0	0
4093	5	0	0	0	0	0	0	0	0	0	0	0
4612	3	0	0	0	0	0	0	0	0	0	0	0
177	5	0	2	0	0	0	0	0	0	0	0	0
4056	2	0	0	0	0	0	0	0	0	0	0	0
3791	2	0	0	0	0	0	0	0	0	0	0	0
5293	10	1	0	0	0	0	0	0	0	0	0	0
1448	1	32	4	0	0	0	0	0	0	0	0	0
4684	2	0	0	0	0	0	0	0	0	0	0	0
4732	10	1	0	0	0	0	0	1	0	0	0	0
3667	6	4	3	0	0	0	0	0	0	0	0	0
3203	3	0	0	0	0	0	0	0	0	0	0	0
2869	2	0	0	0	0	0	0	0	0	0	0	0
5686	3	0	0	0	0	0	0	0	0	0	0	0
263	1	0	0	0	0	0	0	0	0	0	1	0
4060	3	0	0	0	0	0	0	0	0	0	0	0
3524	1	0	2	0	0	0	0	0	0	0	0	0
1306	1	1	0	0	0	0	0	0	0	0	0	0
2888	2	0	0	0	0	0	0	0	0	0	0	0
4382	6	1	0	0	0	0	0	0	0	0	0	0
3369	3	7	3	0	0	0	0	0	0	0	0	0
4716	2	0	0	0	0	0	0	1	0	0	0	0
613	5	0	0	0	0	0	0	0	0	0	0	0
3943	2	0	0	0	0	0	0	0	0	0	0	0
3815	2	0	0	0	0	0	0	0	0	0	0	0
432	2	0	0	0	0	0	0	0	0	0	0	0
3022	2	0	0	0	0	0	0	0	0	0	0	0
5566	5	0	0	3	0	0	0	0	0	0	0	0
744	1	4	0	0	0	0	0	0	0	0	0	0
5505	3	0	0	0	0	0	0	0	0	0	0	0
5382	2	0	0	0	0	0	0	0	0	0	0	0
1031	7	0	0	0	0	0	0	0	0	0	0	0
382	5	0	0	0	0	0	0	0	0	0	0	0
5241	2	0	0	0	0	0	0	0	0	0	0	0
4542	2	0	0	0	0	0	0	0	0	0	0	0
3396	1	0	0	3	0	0	0	0	0	0	0	0
5559	3	0	0	0	0	0	0	0	0	0	0	0
5161	2	0	0	0	0	0	0	0	0	0	0	0
3866	4	0	0	0	0	0	0	0	0	0	0	0
1152	3	0	0	0	0	0	0	0	0	0	0	0
92	1	0	1	0	0	0	0	0	0	0	0	0
4951	3	0	0	0	0	0	0	0	0	0	0	0
2801	2	0	1	0	0	0	0	0	0	0	0	0
2440	5	0	0	7	0	0	0	0	0	0	0	0
436	3	0	0	0	0	0	0	0	0	0	0	0
51	2	0	4	0	0	0	0	0	0	0	0	0
3277	3	1	0	0	0	0	0	3	0	0	0	0
2571	10	0	5	0	0	0	0	0	0	0	0	0
2478	3	0	0	0	0	0	0	0	0	0	0	0
1607	2	3	0	0	0	0	0	0	0	0	0	0
5546	2	0	0	0	0	0	0	0	0	0	0	0
2436	2	0	0	0	0	0	0	3	0	0	0	0
5329	3	0	1	0	0	0	0	0	0	0	0	0
2655	2	0	0	0	0	0	0	0	0	0	0	0
3630	2	0	0	0	0	0	0	0	0	0	0	0
4075	4	0	0	0	0	0	0	0	0	0	0	0
2463	2	0	0	0	0	0	0	0	0	0	0	0
4840	2	0	0	0	0	0	0	0	0	0	0	0
5401	2	5	0	0	0	0	0	0	0	0	0	0
4380	2	0	0	0	0	0	0	0	0	0	0	0
5557	5	0	0	0	0	0	0	0	0	0	0	0
2489	5	0	0	0	0	0	0	0	0	0	0	0
3440	2	0	0	1	0	0	0	0	0	0	0	0
5277	1	0	0	0	0	0	6	0	0	0	0	0
4269	2	0	0	0	0	0	0	1	0	0	0	0
3657	3	0	0	0	0	0	0	0	0	0	0	0
4754	2	0	0	0	0	0	0	1	0	0	0	0
2890	5	0	1	4	0	0	0	0	0	0	0	0
2639	2	0	0	0	0	0	0	0	0	0	0	0
4367	2	0	0	0	0	0	0	0	0	0	0	0
3400	1	2	2	0	0	0	0	0	0	0	0	0
2130	2	0	0	0	0	0	0	0	0	0	0	0
5809	3	0	0	0	0	0	0	0	0	0	0	0
3505	1	0	0	3	0	0	0	0	0	0	0	0
3261	1	3	0	0	0	0	0	0	0	0	0	0
2292	3	0	0	0	0	0	0	1	0	0	0	0
470	7	0	0	0	0	0	0	0	0	0	0	0
5050	2	0	0	0	0	0	0	0	0	0	0	0
4865	3	0	0	0	0	0	0	0	0	0	0	0
1796	5	0	0	0	0	0	0	0	0	0	0	0
2556	2	0	0	0	0	0	0	0	0	0	0	0
141	6	23	0	0	0	0	0	0	0	0	0	0
4105	1	1	0	0	0	0	0	0	0	0	0	0
5355	3	7	0	0	0	0	0	0	0	0	0	0
5020	2	0	0	0	0	0	0	0	0	0	0	0
3491	4	5	0	0	0	0	0	0	0	0	0	0
2092	24	0	1	12	0	0	0	0	0	0	0	0
3520	2	0	0	0	0	0	0	0	0	0	0	0
1757	2	0	0	0	0	0	0	0	0	0	0	0
3515	4	0	0	0	0	0	0	0	0	0	0	0
1391	2	0	0	0	0	0	0	0	0	0	0	0
4102	3	14	0	0	0	0	0	0	0	0	0	0
4776	4	0	3	0	0	0	0	0	0	0	0	0
3313	5	8	0	0	0	0	0	0	0	0	0	0
1299	4	0	0	5	0	0	0	0	0	0	0	0
3128	2	2	0	0	0	0	0	0	0	0	0	0
2821	8	0	2	0	0	0	0	0	0	0	0	0
5587	2	0	0	0	0	0	0	0	0	0	0	0
2836	3	0	0	0	0	0	0	0	0	0	0	0
3988	2	0	0	0	0	0	0	0	0	0	0	0
1247	7	0	0	3	0	0	0	0	0	0	0	0
3133	3	0	0	0	0	0	0	0	0	0	0	0
2377	2	0	0	0	0	0	0	0	0	0	0	0
740	9	0	0	2	0	0	1	0	0	0	0	0
4138	2	0	1	0	0	0	0	0	0	0	0	0
5659	1	3	0	0	0	0	0	0	0	0	0	0
3582	3	0	0	0	0	0	0	0	0	0	0	0
1064	4	0	0	0	0	1	0	0	0	0	0	0
5856	3	0	0	0	0	0	0	0	0	0	0	0
2790	1	0	3	0	0	0	0	0	0	0	0	0
501	3	0	1	0	0	0	0	0	0	0	0	0
1877	2	0	0	0	0	0	0	0	0	0	0	0
4988	2	1	0	0	0	0	0	0	0	0	0	0
984	6	0	0	0	0	0	0	0	0	0	0	0
5491	6	2	0	0	0	0	0	1	0	0	0	0
1176	4	0	0	0	0	0	0	0	0	0	0	0
302	2	0	0	0	0	0	0	0	0	0	0	0
4108	3	0	0	0	0	0	0	0	0	0	0	0
4575	2	0	0	0	0	0	0	0	0	0	0	0
1273	1	0	0	1	0	0	0	0	0	0	0	0
3697	3	0	0	0	0	0	0	0	0	0	0	0
1966	2	0	0	0	0	0	0	0	0	0	0	0
4011	9	0	13	0	0	0	0	0	0	0	0	0
2209	2	0	2	0	0	0	0	0	0	0	0	0
4689	1	0	2	0	0	0	0	0	0	0	0	0
1097	2	0	0	0	0	0	0	0	0	0	0	0
2987	5	0	0	0	0	0	0	0	0	0	0	0
5076	2	0	0	0	0	0	0	0	0	0	0	0
2050	11	0	0	0	0	0	0	0	0	0	0	0
4066	2	0	0	0	0	0	0	0	0	0	0	0
4747	10	0	1	0	0	0	0	0	0	0	0	0
4946	6	0	0	0	0	0	0	0	0	0	0	0
312	2	0	2	0	0	0	0	0	0	0	0	0
2747	3	1	6	0	0	0	0	0	0	0	0	0
5708	2	0	0	0	0	0	0	0	0	0	0	0
5552	5	0	0	0	0	0	0	1	0	0	0	0
1262	3	1	1	0	0	0	0	0	0	0	0	0
3363	5	0	2	0	0	0	0	0	0	0	0	0
729	2	0	0	0	0	0	0	0	0	0	0	0
4831	2	0	0	0	0	0	0	0	0	0	0	0
1995	2	0	0	0	0	0	0	0	0	0	0	0
5036	2	0	0	0	0	0	0	0	0	0	0	0
3816	4	0	3	0	0	0	0	0	0	0	0	0
2941	0	0	0	2	0	0	0	0	0	0	0	0
100	2	0	0	0	0	0	0	0	0	0	0	0
3130	8	0	0	2	0	0	0	0	0	0	0	0
3921	4	0	0	0	0	0	0	0	0	0	0	0
2744	2	0	0	18	0	0	0	0	0	0	0	0
715	2	0	0	0	0	0	0	0	0	0	0	0
3901	3	0	0	0	0	0	0	0	0	0	0	0
3004	7	22	0	0	0	0	0	0	0	0	0	0
3810	2	0	0	0	0	0	0	0	0	0	0	0
2186	2	0	0	0	0	0	0	0	0	0	0	0
2205	5	0	0	0	0	0	0	0	0	0	0	0
2996	1	0	2	0	0	0	0	0	0	0	0	0
4731	2	0	0	0	0	0	0	0	0	0	0	0
628	6	0	0	0	0	0	0	0	0	0	0	0
4536	2	0	0	0	0	0	0	0	0	0	0	0
4039	6	0	0	0	0	0	0	0	0	0	0	0
5730	2	0	0	0	0	0	0	0	0	0	0	0
3476	2	0	0	0	0	0	0	0	0	0	0	0
5328	5	4	0	0	0	0	0	0	0	0	0	0
5418	2	0	0	0	0	0	0	0	0	0	0	0
905	1	1	0	0	0	0	0	0	0	0	0	0
3795	3	0	1	0	0	0	0	0	0	0	0	0
2431	5	0	0	26	0	0	0	0	0	0	0	0
1491	1	0	3	0	0	0	0	0	0	0	0	0
700	0	0	0	5	0	0	0	0	0	0	0	0
5368	4	0	0	0	0	0	0	0	0	0	0	0
3498	10	0	0	0	0	0	0	0	0	0	0	0
5700	30	0	0	0	0	0	0	0	0	0	0	0
3254	1	0	0	2	0	0	0	0	0	0	0	0
2093	2	0	0	7	0	0	0	0	0	0	0	0
2999	4	0	0	0	0	0	0	0	0	0	0	0
5032	5	0	0	0	0	0	0	0	0	0	0	0
5490	14	31	0	0	0	0	0	0	0	0	0	0
3703	11	0	0	0	0	0	0	0	0	0	0	0
4523	2	2	0	0	0	0	0	0	0	0	0	0
2989	4	1	0	0	0	0	0	0	0	0	0	0
1594	1	0	1	0	0	0	0	0	0	0	0	0
530	2	0	0	0	0	0	0	0	0	0	0	0
951	8	0	0	0	0	0	0	0	0	0	0	0
5475	2	0	0	0	0	0	0	0	0	0	0	0
4768	5	0	0	1	0	0	0	0	0	0	0	0
1751	3	0	0	0	0	0	0	0	0	0	0	0
5192	2	0	0	0	0	0	0	0	0	0	0	0
5282	3	0	0	0	0	0	0	0	0	0	0	0
2235	3	3	1	0	0	0	0	0	0	0	0	0
5219	2	0	0	0	0	0	0	0	0	0	0	0
856	2	2	0	0	0	0	0	0	0	0	0	0
3176	2	2	3	0	0	0	0	0	0	0	0	0
1431	2	0	0	0	0	0	0	0	0	0	0	0
1220	8	0	0	0	0	0	0	0	0	0	0	0
1916	2	0	0	0	0	0	0	0	0	0	0	0
3395	3	0	0	0	0	0	0	0	0	0	0	0
4699	5	0	1	0	0	0	0	0	0	0	0	0
3942	9	0	0	0	0	0	1	0	0	0	0	0
2599	3	0	0	0	0	0	0	0	0	0	0	0
4338	2	0	0	0	0	0	0	0	0	0	0	0
3611	3	0	0	0	0	0	0	0	0	0	0	0
4753	1	0	0	0	0	0	0	2	0	0	0	0
3390	2	0	0	0	0	0	0	1	0	0	0	0
1305	33	0	0	0	0	1	0	0	0	0	0	0
1742	2	0	2	0	0	0	0	0	0	0	0	0
1122	2	0	0	0	0	0	0	0	0	0	0	0
447	2	0	0	0	0	0	0	0	0	0	0	0
4097	2	0	0	0	0	0	0	0	0	0	0	0
2910	1	0	1	0	0	0	0	0	0	0	0	0
5038	1	0	0	0	0	0	0	0	0	0	0	0
587	4	0	0	0	0	0	0	0	0	0	0	0
406	2	0	0	0	0	0	0	0	0	0	0	0
2208	2	0	0	0	0	0	0	0	0	0	0	0
3211	1	0	0	1	0	0	2	0	0	0	0	0
3749	1	0	0	0	0	0	0	1	0	0	0	0
508	2	1	3	0	0	0	0	0	0	0	0	0
4151	6	2	2	0	0	0	0	0	0	0	0	0
4254	2	0	0	0	0	0	0	0	0	0	0	0
5204	2	0	0	0	0	0	0	0	0	0	0	0
1982	10	1	16	0	0	0	0	0	0	0	0	0
2032	2	0	0	0	0	0	0	0	0	0	0	0
203	2	0	0	0	0	0	0	0	0	0	0	0
2251	2	0	0	0	0	0	0	0	0	0	0	0
3154	2	0	0	0	0	0	0	0	0	0	0	0
1552	17	1	0	0	0	0	0	0	0	0	0	0
934	2	0	1	0	0	0	0	0	0	0	0	0
380	3	0	1	0	0	0	0	0	0	0	0	0
1127	2	0	0	0	0	0	0	0	0	0	0	0
3969	1	0	0	0	0	0	0	2	0	0	0	0
947	4	0	0	0	0	0	0	0	0	0	0	0
1694	2	0	0	0	0	0	0	0	0	0	0	0
3812	4	0	0	0	0	0	0	0	0	0	0	0
4658	4	8	0	0	0	0	0	0	0	0	0	0
2277	2	3	0	0	0	0	0	0	0	0	0	0
395	2	0	0	0	0	0	4	0	0	0	0	0
3071	6	0	1	0	0	0	0	0	0	0	0	0
1876	2	0	0	0	0	0	0	0	0	0	0	0
1348	4	2	2	0	0	0	0	0	0	0	0	0
1119	5	0	0	0	0	0	0	0	0	0	0	0
5458	2	0	0	0	0	0	0	0	0	0	0	0
1606	2	0	0	0	0	0	0	0	0	0	0	0
5322	4	0	1	0	0	0	0	0	0	0	0	0
4992	7	1	0	0	0	0	0	3	0	0	0	0
2487	2	0	0	0	0	0	0	0	0	0	0	0
3558	12	0	0	14	0	0	0	0	0	0	0	0
35	2	0	0	0	0	0	0	0	0	0	0	0
74	2	0	0	0	0	0	0	0	0	0	0	0
5051	3	0	0	0	0	0	0	0	0	0	0	0
197	2	0	0	0	0	0	0	1	0	0	0	0
3189	2	0	0	0	0	0	0	0	0	0	0	0
1137	7	0	3	0	0	0	0	0	0	0	0	0
2532	2	0	0	0	0	0	0	0	0	0	0	0
2140	2	0	0	0	0	0	0	0	0	0	0	0
1601	5	1	0	0	0	0	0	0	0	0	0	0
1504	2	0	0	0	0	0	0	0	0	0	0	0
1885	5	0	0	0	0	0	0	0	0	0	0	0
1192	23	0	0	0	0	0	0	0	0	0	0	0
1058	2	0	0	0	0	0	0	0	0	0	0	0
2462	2	1	0	0	0	0	0	0	0	0	0	0
4650	3	0	0	18	0	0	0	0	0	0	0	0
2575	5	0	1	0	0	0	0	0	0	0	0	0
3876	2	4	0	0	0	0	0	0	0	0	0	0
5392	2	0	0	0	0	0	0	0	0	0	0	0
4848	6	1	1	0	0	0	0	0	0	0	0	0
5045	10	0	2	3	0	0	0	0	0	0	0	0
1767	4	0	0	0	0	0	0	0	0	0	0	0
4906	3	0	0	0	0	0	0	0	0	0	0	0
5071	3	1	0	0	0	0	0	2	0	0	0	0
5684	2	0	10	0	0	0	0	0	0	0	0	0
2047	5	10	0	0	0	0	0	0	0	0	0	0
1115	3	0	0	3	0	0	0	0	0	0	0	0
2082	1	7	0	0	0	0	0	0	0	0	0	0
1620	0	0	1	3	0	0	0	0	0	0	0	0
4577	3	0	0	0	0	0	0	0	0	0	0	0
2998	8	21	0	0	0	0	0	0	0	0	0	0
1905	2	0	0	0	0	0	0	0	0	0	0	0
1358	14	0	0	0	0	0	0	0	0	0	0	0
5561	3	0	0	0	0	0	0	0	0	0	0	0
5470	4	9	0	0	0	0	0	0	0	0	0	0
4368	3	16	0	0	0	0	0	0	0	0	0	0
3891	1	1	0	0	0	0	0	0	0	0	0	0
5090	6	0	0	0	0	1	0	0	0	0	0	0
5850	3	0	8	0	0	0	0	0	0	0	0	0
157	9	0	0	0	0	0	0	0	0	0	0	0
4415	4	0	0	0	0	0	0	0	0	0	0	0
4165	2	0	0	0	0	0	0	0	0	0	0	0
806	16	0	0	0	0	0	0	0	0	0	0	0
3146	2	0	0	0	0	0	0	0	0	0	0	0
1469	2	0	0	0	0	0	0	0	0	0	0	0
3742	2	0	0	0	0	0	0	0	0	0	0	0
2871	1	4	0	0	0	0	0	0	0	0	0	0
1355	2	0	0	0	0	0	0	0	0	0	0	0
4308	9	4	0	0	0	0	0	0	0	0	0	0
290	2	0	0	0	0	0	0	0	0	0	0	0
4145	19	0	8	0	0	0	0	0	0	0	0	0
3916	18	0	0	0	0	0	0	0	0	0	0	0
379	1	0	0	0	0	0	0	1	0	0	0	0
927	2	0	0	0	0	0	0	0	0	0	0	0
2767	4	1	4	0	0	0	0	0	0	0	0	0
5562	1	0	0	3	0	0	0	0	0	0	0	0
227	13	0	0	0	0	0	0	0	0	0	0	0
988	3	0	0	0	0	0	0	0	0	0	0	0
2083	2	0	0	0	0	0	0	0	0	0	0	0
1884	11	0	11	0	0	0	0	0	0	0	0	0
4537	2	0	0	0	0	0	0	0	0	0	0	0
388	2	0	0	0	0	0	0	0	0	0	0	0
3982	3	0	0	0	0	0	0	0	0	0	0	0
2600	1	21	0	0	0	0	0	0	0	0	0	0
1795	2	0	0	0	0	0	0	0	0	0	0	0
2137	5	0	0	0	0	0	0	0	0	0	0	0
3376	2	0	0	0	0	0	0	0	0	0	0	0
3135	14	0	0	2	0	0	0	0	0	0	0	0
3197	2	0	0	0	0	0	0	0	0	0	0	0
219	6	0	0	2	0	0	0	0	0	0	0	0
3504	6	12	0	0	0	0	0	0	0	0	0	0
897	2	0	0	0	0	0	0	0	0	0	0	0
5158	1	0	1	0	0	0	0	0	0	0	0	0
1468	4	0	0	0	0	1	0	0	0	0	0	0
3759	4	4	0	0	0	0	0	0	0	0	0	0
21	7	7	0	0	0	0	0	0	0	0	0	0
224	2	0	2	0	0	0	0	0	0	0	0	0
1195	2	0	0	0	0	0	0	0	0	0	0	0
2394	3	0	0	0	0	0	0	0	0	0	0	0
4185	2	0	3	0	0	0	0	0	0	0	0	0
5222	2	0	0	0	0	0	0	0	0	0	0	0
748	5	0	9	0	0	0	0	0	0	0	0	0
460	1	1	0	0	0	0	0	0	0	0	0	0
2704	4	5	0	0	0	0	0	0	0	0	0	0
648	9	0	0	0	0	0	0	4	0	0	0	0
2161	1	0	5	0	0	0	0	0	0	0	0	0
2572	5	0	1	0	0	0	0	0	0	0	0	0
2129	3	1	0	0	0	0	0	0	0	0	0	0
4655	3	0	0	4	0	0	0	0	0	0	0	0
4835	3	0	0	0	0	0	0	0	0	0	0	0
981	3	0	0	0	0	0	0	0	0	0	0	0
859	1	4	0	0	0	0	0	0	0	0	0	0
4241	16	1	2	0	0	0	0	0	0	0	0	0
50	2	0	4	0	0	0	0	0	0	0	0	0
2967	7	8	2	0	0	0	0	0	0	0	0	0
1045	1	0	2	0	0	0	0	0	0	0	0	0
3923	7	0	0	0	0	0	0	0	0	0	0	0
787	6	0	0	0	0	0	0	0	0	0	0	0
2375	2	0	0	0	0	0	0	0	0	0	0	0
1871	2	0	0	0	0	0	0	0	0	0	0	0
3793	1	1	0	0	0	0	0	0	0	0	0	0
1610	2	0	0	0	0	0	0	0	0	0	0	0
1734	3	4	0	0	0	0	0	0	0	0	0	0
15	8	0	0	14	0	0	0	0	0	0	0	0
838	4	3	0	0	0	0	0	0	0	0	0	0
5699	2	2	0	0	0	0	0	0	0	0	0	0
1764	2	0	4	0	0	0	0	0	0	0	0	0
4166	1	1	0	0	0	0	0	0	0	0	0	0
1835	2	0	0	0	0	0	0	0	0	0	0	0
445	4	0	0	0	0	0	0	0	0	0	0	0
2912	1	0	0	0	0	0	0	2	0	0	0	0
3764	1	0	0	0	0	0	0	1	0	0	0	0
2826	2	0	0	0	0	0	0	0	0	0	0	0
1536	2	0	0	0	0	0	0	0	0	0	0	0
1433	1	0	0	3	0	0	0	0	0	0	0	0
1853	1	4	0	0	0	0	0	0	0	0	0	0
3999	8	0	0	0	0	0	0	0	0	0	0	0
2380	3	0	0	0	0	0	0	0	0	0	0	0
5303	2	0	0	0	0	0	0	0	0	0	0	0
3437	2	0	0	0	0	0	0	0	0	0	0	0
746	6	2	0	0	0	0	0	0	0	0	0	0
5788	2	0	0	0	0	0	0	0	0	0	0	0
2792	2	0	0	0	0	0	0	0	0	0	0	0
5635	2	0	0	0	0	0	0	1	0	0	0	0
2717	5	0	8	0	0	0	0	0	0	0	0	0
3805	2	0	0	0	0	0	0	0	0	0	0	0
3773	2	0	0	0	0	0	0	0	0	0	0	0
91	2	0	0	0	0	0	0	0	0	0	0	0
3514	2	0	0	0	0	0	0	0	0	0	0	0
4603	2	0	0	0	0	0	0	0	0	0	0	0
2774	23	0	0	0	0	0	0	0	0	0	0	0
3583	2	0	0	0	0	0	0	0	0	0	0	0
1944	0	0	0	0	0	0	0	2	0	0	0	0
1260	9	0	0	22	0	0	0	0	0	0	0	0
4162	2	0	0	0	0	0	0	0	0	0	0	0
3238	3	0	0	0	0	0	0	0	0	0	0	0
2143	4	0	1	0	0	0	0	0	0	0	0	0
514	3	4	0	0	0	0	0	0	0	0	0	0
4134	6	0	0	0	0	0	0	0	0	0	0	0
1019	2	4	0	0	0	0	0	0	0	0	0	0
1237	15	3	1	0	0	0	0	0	0	0	0	0
3789	1	0	0	8	0	0	0	0	0	0	0	0
4480	4	0	0	0	0	0	0	0	0	0	0	0
435	7	0	15	0	0	0	0	0	0	0	0	0
4965	3	0	0	0	0	0	0	0	0	0	0	0
1020	2	0	0	0	0	0	0	0	0	0	0	0
649	4	0	2	0	0	0	0	0	0	0	0	0
5250	10	0	0	0	0	0	0	0	0	0	0	0
4868	5	9	0	0	0	0	0	0	0	0	0	0
5182	2	0	0	7	0	0	0	0	0	0	0	0
4520	8	0	1	0	0	0	0	0	0	0	0	0
1446	3	0	0	0	0	0	0	1	0	0	0	0
1793	1	3	0	0	0	0	0	0	0	0	0	0
4296	3	0	0	1	0	0	0	0	0	0	0	0
1689	9	0	5	0	0	0	0	0	0	0	0	0
809	3	0	0	0	0	0	0	0	0	0	0	0
4987	3	0	0	0	0	0	0	0	0	0	0	0
2055	1	1	0	0	0	0	0	0	0	0	0	0
2441	5	0	0	0	0	0	0	0	0	0	0	0
3040	2	0	0	0	0	0	0	0	0	0	0	0
4465	2	0	0	0	0	0	0	0	0	0	0	0
212	5	0	12	0	0	0	0	0	0	0	0	0
2932	14	1	1	0	0	0	0	0	0	0	0	0
